"";"SetPointId";"ServingTeamName";"ReceivingTeamName";"WinningTeamServingCode";"ServingRotation";"ReceivingRotation";"ServingPlayerId";"GameStageDetail";"RatingService";"MarkovCoefLastTouchSideout";"M1_A_S";"M2_A_S";"M3_A_S"
"192";"S127421_1H20V17";"Brno";"Beskydy";"S";3;5;4310;"LeadingInTightEndgame";34,0997423411371;0,575266;100;65,9002576588629;8,3736576588629
"193";"S127421_1H20V18";"Brno";"Beskydy";"S";3;5;4310;"LeadingInTightEndgame";34,0997423411371;0;100;65,9002576588629;65,9002576588629
"194";"S127421_1H20V19";"Brno";"Beskydy";"S";3;5;4310;"LeadingInTightEndgame";34,0997423411371;0;100;65,9002576588629;65,9002576588629
"195";"S127421_1H21V21";"Brno";"Beskydy";"R";2;4;4299;"BalancedTightEndgame";33,010541712963;0,557645;0;-33,010541712963;11,224958287037
"196";"S127421_1H22V22";"Brno";"Beskydy";"S";1;3;4305;"BalancedTightEndgame";38,0995889160839;0;100;61,9004110839161;61,9004110839161
"197";"S127421_1H22V23";"Brno";"Beskydy";"S";1;3;4305;"LosingInTightEndgame";38,0995889160839;0;100;61,9004110839161;61,9004110839161
"198";"S127421_1H22V24";"Brno";"Beskydy";"R";1;3;4305;"LeadingInTightEndgame";38,0995889160839;1;0;-38,0995889160839;-38,0995889160839
"199";"S127421_1H23V24";"Beskydy";"Brno";"S";2;1;4532;"LeadingInTightEndgame";34,9515989655172;0;100;65,0484010344828;65,0484010344828
"200";"S127421_1H24V24";"Beskydy";"Brno";"S";2;1;4532;"BalancedTightEndgame";34,9515989655172;0;100;65,0484010344828;65,0484010344828
"201";"S127421_1H25V24";"Beskydy";"Brno";"R";2;1;4532;"BalancedTightEndgame";34,9515989655172;1;0;-34,9515989655172;-34,9515989655172
"202";"S127421_1H25V25";"Brno";"Beskydy";"R";6;2;4301;"BalancedTightEndgame";35,7615206868132;0,4850044;0;-35,7615206868132;15,7380393131868
"203";"S127421_1H26V25";"Beskydy";"Brno";"R";1;6;4494;"BalancedTightEndgame";29,5360655084746;1;0;-29,5360655084746;-29,5360655084746
"204";"S127421_1H26V26";"Brno";"Beskydy";"R";5;1;4502;"BalancedTightEndgame";34,8366722222222;1;0;-34,8366722222222;-34,8366722222222
"205";"S127421_1H27V27";"Brno";"Beskydy";"R";4;6;4300;"BalancedTightEndgame";40,2503833879781;1;0;-40,2503833879781;-40,2503833879781
"206";"S127421_1H28V27";"Beskydy";"Brno";"S";5;4;4485;"LosingInTightEndgame";33,1493070285714;0,6273647;100;66,8506929714286;4,1142229714286
"207";"S127421_2H0V0";"Brno";"Beskydy";"R";6;1;4301;"RegularGame";35,7615206868132;1;0;-35,7615206868132;-35,7615206868132
"208";"S127421_2H1V0";"Beskydy";"Brno";"S";6;6;4539;"RegularGame";31,345942293578;0;100;68,654057706422;68,654057706422
"209";"S127421_2H2V0";"Beskydy";"Brno";"R";6;6;4539;"RegularGame";31,345942293578;1;0;-31,345942293578;-31,345942293578
"210";"S127421_2H2V1";"Brno";"Beskydy";"R";5;6;4502;"RegularGame";34,8366722222222;1;0;-34,8366722222222;-34,8366722222222
"211";"S127421_2H3V1";"Beskydy";"Brno";"R";5;5;4485;"RegularGame";33,1493070285714;0,4128309;0;-33,1493070285714;25,5676029714286
"212";"S127421_2H3V2";"Brno";"Beskydy";"R";4;5;4300;"RegularGame";40,2503833879781;1;0;-40,2503833879781;-40,2503833879781
"213";"S127421_2H4V2";"Beskydy";"Brno";"R";4;4;4538;"RegularGame";32,6362573151751;1;0;-32,6362573151751;-32,6362573151751
"214";"S127421_2H4V3";"Brno";"Beskydy";"R";3;4;4310;"RegularGame";34,0997423411371;1;0;-34,0997423411371;-34,0997423411371
"215";"S127421_2H5V3";"Beskydy";"Brno";"S";3;3;4514;"RegularGame";32,120626509434;0;100;67,879373490566;67,879373490566
"216";"S127421_2H6V3";"Beskydy";"Brno";"S";3;3;4514;"RegularGame";32,120626509434;0;100;67,879373490566;67,879373490566
"217";"S127421_2H7V4";"Brno";"Beskydy";"S";2;3;4299;"RegularGame";33,010541712963;0;100;66,989458287037;66,989458287037
"218";"S127421_2H7V5";"Brno";"Beskydy";"R";2;3;4299;"RegularGame";33,010541712963;0,6467072;0;-33,010541712963;2,318738287037
"219";"S127421_2H8V5";"Beskydy";"Brno";"S";2;2;4532;"RegularGame";34,9515989655172;0,6273647;100;65,0484010344828;2,3119310344828
"220";"S127421_2H9V5";"Beskydy";"Brno";"R";2;2;4532;"RegularGame";34,9515989655172;1;0;-34,9515989655172;-34,9515989655172
"221";"S127421_2H9V6";"Brno";"Beskydy";"S";1;2;4305;"RegularGame";38,0995889160839;0;100;61,9004110839161;61,9004110839161
"222";"S127421_2H10V7";"Beskydy";"Brno";"S";1;1;4494;"RegularGame";29,5360655084746;0;100;70,4639344915254;70,4639344915254
"223";"S127421_2H11V8";"Brno";"Beskydy";"S";6;1;4301;"RegularGame";35,7615206868132;0,1669142;100;64,2384793131868;47,5470593131868
"224";"S127421_2H11V9";"Brno";"Beskydy";"S";6;1;4301;"RegularGame";35,7615206868132;0;100;64,2384793131868;64,2384793131868
"225";"S127421_2H11V10";"Brno";"Beskydy";"R";6;1;4301;"RegularGame";35,7615206868132;1;0;-35,7615206868132;-35,7615206868132
"226";"S127421_2H12V10";"Beskydy";"Brno";"R";6;6;4539;"RegularGame";31,345942293578;0,4850044;0;-31,345942293578;20,153617706422
"227";"S127421_2H12V11";"Brno";"Beskydy";"R";5;6;4502;"RegularGame";34,8366722222222;1;0;-34,8366722222222;-34,8366722222222
"228";"S127421_2H13V11";"Beskydy";"Brno";"S";5;5;4485;"RegularGame";33,1493070285714;0,3687095;100;66,8506929714286;29,9797429714286
"229";"S127421_2H14V11";"Beskydy";"Brno";"S";5;5;4485;"RegularGame";33,1493070285714;0;100;66,8506929714286;66,8506929714286
"230";"S127421_2H15V11";"Beskydy";"Brno";"R";5;5;4485;"RegularGame";33,1493070285714;1;0;-33,1493070285714;-33,1493070285714
"231";"S127421_2H15V12";"Brno";"Beskydy";"R";4;5;4300;"RegularGame";40,2503833879781;0,557645;0;-40,2503833879781;3,9851166120219
"232";"S127421_2H17V13";"Beskydy";"Brno";"R";3;3;4514;"RegularGame";32,120626509434;1;0;-32,120626509434;-32,120626509434
"233";"S127421_2H17V14";"Brno";"Beskydy";"S";2;3;4299;"RegularGame";33,010541712963;0;100;66,989458287037;66,989458287037
"234";"S127421_2H18V15";"Beskydy";"Brno";"R";2;2;4532;"RegularGame";34,9515989655172;1;0;-34,9515989655172;-34,9515989655172
"235";"S127421_2H19V16";"Beskydy";"Brno";"R";1;1;4494;"RegularGame";29,5360655084746;1;0;-29,5360655084746;-29,5360655084746
"236";"S127421_2H19V17";"Brno";"Beskydy";"R";6;1;4301;"RegularGame";35,7615206868132;0,3776303;0;-35,7615206868132;26,4754493131868
"237";"S127421_2H20V17";"Beskydy";"Brno";"S";6;6;4539;"LeadingInTightEndgame";31,345942293578;0;100;68,654057706422;68,654057706422
"238";"S127421_2H21V18";"Brno";"Beskydy";"R";5;6;4502;"LeadingInTightEndgame";34,8366722222222;1;0;-34,8366722222222;-34,8366722222222
"239";"S127421_2H24V21";"Beskydy";"Brno";"R";4;4;4538;"LeadingInTightEndgame";32,6362573151751;0,6467072;0;-32,6362573151751;2,6930226848249
"240";"S127421_2H24V22";"Brno";"Beskydy";"R";3;4;4310;"LosingInTightEndgame";34,0997423411371;1;0;-34,0997423411371;-34,0997423411371
"241";"S127421_3H0V0";"Beskydy";"Brno";"R";1;6;4494;"RegularGame";29,5360655084746;0,575266;0;-29,5360655084746;12,9373344915254
"242";"S127421_3H0V1";"Brno";"Beskydy";"R";5;1;4335;"RegularGame";32,873407394958;1;0;-32,873407394958;-32,873407394958
"243";"S127421_3H1V2";"Brno";"Beskydy";"S";4;6;4299;"RegularGame";33,010541712963;0,4140952;100;66,989458287037;25,579938287037
"244";"S127421_3H1V3";"Brno";"Beskydy";"R";4;6;4299;"RegularGame";33,010541712963;0,3694937;0;-33,010541712963;30,040088287037
"245";"S127421_3H2V3";"Beskydy";"Brno";"S";5;4;4485;"RegularGame";33,1493070285714;0,2142572;100;66,8506929714286;45,4249729714286
"246";"S127421_3H3V3";"Beskydy";"Brno";"R";5;4;4485;"RegularGame";33,1493070285714;0,3687095;0;-33,1493070285714;29,9797429714286
"247";"S127421_3H3V4";"Brno";"Beskydy";"S";3;5;4310;"RegularGame";34,0997423411371;0,492644;100;65,9002576588629;16,6358576588629
"248";"S127421_3H3V5";"Brno";"Beskydy";"S";3;5;4310;"RegularGame";34,0997423411371;0;100;65,9002576588629;65,9002576588629
"249";"S127421_3H3V6";"Brno";"Beskydy";"S";3;5;4310;"RegularGame";34,0997423411371;0;100;65,9002576588629;65,9002576588629
"250";"S127421_3H4V7";"Beskydy";"Brno";"R";4;3;4538;"RegularGame";32,6362573151751;1;0;-32,6362573151751;-32,6362573151751
"251";"S127421_3H4V8";"Brno";"Beskydy";"S";2;4;4502;"RegularGame";34,8366722222222;0;100;65,1633277777778;65,1633277777778
"252";"S127421_3H4V9";"Brno";"Beskydy";"R";2;4;4502;"RegularGame";34,8366722222222;1;0;-34,8366722222222;-34,8366722222222
"253";"S127421_3H5V9";"Beskydy";"Brno";"S";3;2;4514;"RegularGame";32,120626509434;0;100;67,879373490566;67,879373490566
"254";"S127421_3H6V9";"Beskydy";"Brno";"R";3;2;4514;"RegularGame";32,120626509434;1;0;-32,120626509434;-32,120626509434
"255";"S127421_3H6V10";"Brno";"Beskydy";"S";1;3;4305;"RegularGame";38,0995889160839;0;100;61,9004110839161;61,9004110839161
"256";"S127421_3H6V11";"Brno";"Beskydy";"S";1;3;4305;"RegularGame";38,0995889160839;0,4128309;100;61,9004110839161;20,6173210839161
"257";"S127421_3H6V12";"Brno";"Beskydy";"R";1;3;4305;"RegularGame";38,0995889160839;1;0;-38,0995889160839;-38,0995889160839
"258";"S127421_3H7V13";"Brno";"Beskydy";"R";6;2;4301;"RegularGame";35,7615206868132;0,2025275;0;-35,7615206868132;43,9857293131868
"259";"S127421_3H8V13";"Beskydy";"Brno";"R";1;6;4494;"RegularGame";29,5360655084746;0,4588627;0;-29,5360655084746;24,5776644915254
"260";"S127421_3H8V14";"Brno";"Beskydy";"S";5;1;4335;"RegularGame";32,873407394958;0,4157516;100;67,126592605042;25,551432605042
"261";"S127421_3H8V15";"Brno";"Beskydy";"R";5;1;4335;"RegularGame";32,873407394958;1;0;-32,873407394958;-32,873407394958
"262";"S127421_3H9V15";"Beskydy";"Brno";"S";6;5;4534;"RegularGame";29,3039722222222;0;100;70,6960277777778;70,6960277777778
"263";"S127421_3H11V16";"Beskydy";"Brno";"R";5;4;4485;"RegularGame";33,1493070285714;1;0;-33,1493070285714;-33,1493070285714
"264";"S127421_3H11V17";"Brno";"Beskydy";"R";3;5;4310;"RegularGame";34,0997423411371;0,4164149;0;-34,0997423411371;24,2587676588629
"265";"S127421_3H12V18";"Brno";"Beskydy";"R";2;4;4502;"RegularGame";34,8366722222222;1;0;-34,8366722222222;-34,8366722222222
"266";"S127421_3H13V18";"Beskydy";"Brno";"S";3;2;4514;"RegularGame";32,120626509434;0;100;67,879373490566;67,879373490566
"267";"S127421_3H14V18";"Beskydy";"Brno";"S";3;2;4514;"RegularGame";32,120626509434;0;100;67,879373490566;67,879373490566
"268";"S127421_3H15V18";"Beskydy";"Brno";"R";3;2;4514;"RegularGame";32,120626509434;1;0;-32,120626509434;-32,120626509434
"269";"S127421_3H15V19";"Brno";"Beskydy";"S";1;3;4305;"RegularGame";38,0995889160839;0;100;61,9004110839161;61,9004110839161
"270";"S127421_3H15V20";"Brno";"Beskydy";"S";1;3;4305;"RegularGame";38,0995889160839;0,4663302;100;61,9004110839161;15,2673910839161
"271";"S127421_3H16V22";"Brno";"Beskydy";"S";6;2;4301;"RegularGame";35,7615206868132;0,347362;100;64,2384793131868;29,5022793131868
"272";"S127421_3H16V23";"Brno";"Beskydy";"S";6;2;4301;"RegularGame";35,7615206868132;0;100;64,2384793131868;64,2384793131868
"273";"S127421_3H17V24";"Beskydy";"Brno";"R";1;6;4494;"RegularGame";29,5360655084746;0,3773294;0;-29,5360655084746;32,7309944915254
"274";"S127421_4H0V0";"Brno";"Beskydy";"S";6;1;4301;"RegularGame";35,7615206868132;0;100;64,2384793131868;64,2384793131868
"275";"S127421_4H0V1";"Brno";"Beskydy";"S";6;1;4301;"RegularGame";35,7615206868132;0;100;64,2384793131868;64,2384793131868
"276";"S127421_4H1V2";"Beskydy";"Brno";"S";6;6;4539;"RegularGame";31,345942293578;0,2052025;100;68,654057706422;48,133807706422
"277";"S127421_4H2V2";"Beskydy";"Brno";"S";6;6;4539;"RegularGame";31,345942293578;0;100;68,654057706422;68,654057706422
"278";"S127421_4H3V2";"Beskydy";"Brno";"S";6;6;4539;"RegularGame";31,345942293578;0;100;68,654057706422;68,654057706422
"279";"S127421_4H4V3";"Brno";"Beskydy";"R";5;6;4335;"RegularGame";32,873407394958;1;0;-32,873407394958;-32,873407394958
"280";"S127421_4H5V3";"Beskydy";"Brno";"R";5;5;4485;"RegularGame";33,1493070285714;1;0;-33,1493070285714;-33,1493070285714
"281";"S127421_4H5V4";"Brno";"Beskydy";"S";4;5;4299;"RegularGame";33,010541712963;0;100;66,989458287037;66,989458287037
"282";"S127421_4H5V5";"Brno";"Beskydy";"R";4;5;4299;"RegularGame";33,010541712963;1;0;-33,010541712963;-33,010541712963
"283";"S127421_4H6V5";"Beskydy";"Brno";"R";4;4;4538;"RegularGame";32,6362573151751;1;0;-32,6362573151751;-32,6362573151751
"284";"S127421_4H6V6";"Brno";"Beskydy";"R";3;4;4310;"RegularGame";34,0997423411371;0,3687095;0;-34,0997423411371;29,0293076588629
"285";"S127421_4H7V6";"Beskydy";"Brno";"S";3;3;4514;"RegularGame";32,120626509434;0;100;67,879373490566;67,879373490566
"286";"S127421_4H8V7";"Brno";"Beskydy";"R";2;3;4502;"RegularGame";34,8366722222222;1;0;-34,8366722222222;-34,8366722222222
"287";"S127421_4H9V7";"Beskydy";"Brno";"R";2;2;4532;"RegularGame";34,9515989655172;1;0;-34,9515989655172;-34,9515989655172
"288";"S127421_4H9V8";"Brno";"Beskydy";"R";1;2;4305;"RegularGame";38,0995889160839;1;0;-38,0995889160839;-38,0995889160839
"289";"S127421_4H10V8";"Beskydy";"Brno";"R";1;1;4494;"RegularGame";29,5360655084746;0,5242031;0;-29,5360655084746;18,0436244915254
"290";"S127421_4H11V9";"Beskydy";"Brno";"S";6;6;4539;"RegularGame";31,345942293578;0;100;68,654057706422;68,654057706422
"291";"S127421_4H12V9";"Beskydy";"Brno";"R";6;6;4539;"RegularGame";31,345942293578;0,3776303;0;-31,345942293578;30,891027706422
"292";"S127421_4H12V10";"Brno";"Beskydy";"S";5;6;4335;"RegularGame";32,873407394958;0;100;67,126592605042;67,126592605042
"293";"S127421_4H12V11";"Brno";"Beskydy";"R";5;6;4335;"RegularGame";32,873407394958;1;0;-32,873407394958;-32,873407394958
"294";"S127421_4H13V11";"Beskydy";"Brno";"S";5;5;4485;"RegularGame";33,1493070285714;0;100;66,8506929714286;66,8506929714286
"295";"S127421_4H14V11";"Beskydy";"Brno";"S";5;5;4485;"RegularGame";33,1493070285714;0,4850044;100;66,8506929714286;18,3502529714286
"296";"S127421_4H15V11";"Beskydy";"Brno";"S";5;5;4485;"RegularGame";33,1493070285714;0,5720399;100;66,8506929714286;9,6467029714286
"297";"S127421_4H16V11";"Beskydy";"Brno";"S";5;5;4485;"RegularGame";33,1493070285714;0;100;66,8506929714286;66,8506929714286
"298";"S127421_4H17V12";"Brno";"Beskydy";"R";4;5;4299;"RegularGame";33,010541712963;1;0;-33,010541712963;-33,010541712963
"299";"S127421_4H18V12";"Beskydy";"Brno";"S";4;4;4538;"RegularGame";32,6362573151751;0;100;67,3637426848249;67,3637426848249
"300";"S127421_4H19V12";"Beskydy";"Brno";"R";4;4;4538;"RegularGame";32,6362573151751;1;0;-32,6362573151751;-32,6362573151751
"301";"S127421_4H19V13";"Brno";"Beskydy";"R";3;4;4310;"RegularGame";34,0997423411371;0,557645;0;-34,0997423411371;10,1357576588629
"302";"S127421_4H20V13";"Beskydy";"Brno";"R";3;3;4514;"RegularGame";32,120626509434;1;0;-32,120626509434;-32,120626509434
"303";"S127421_4H20V14";"Brno";"Beskydy";"S";2;3;4502;"RegularGame";34,8366722222222;0,4164149;100;65,1633277777778;23,5218377777778
"304";"S127421_4H20V15";"Brno";"Beskydy";"R";2;3;4502;"RegularGame";34,8366722222222;1;0;-34,8366722222222;-34,8366722222222
"305";"S127421_4H21V16";"Brno";"Beskydy";"R";1;2;4305;"RegularGame";38,0995889160839;0,4775763;0;-38,0995889160839;14,1427810839161
"306";"S127421_4H22V16";"Beskydy";"Brno";"S";1;1;4494;"RegularGame";29,5360655084746;0;100;70,4639344915254;70,4639344915254
"307";"S127421_4H23V16";"Beskydy";"Brno";"R";1;1;4494;"RegularGame";29,5360655084746;1;0;-29,5360655084746;-29,5360655084746
"308";"S127421_4H23V17";"Brno";"Beskydy";"S";6;1;4301;"RegularGame";35,7615206868132;0;100;64,2384793131868;64,2384793131868
"309";"S127421_4H24V18";"Beskydy";"Brno";"R";6;6;4539;"RegularGame";31,345942293578;0,5023543;0;-31,345942293578;18,418627706422
"310";"S127423_1H1V0";"Karlovarsko";"Zlin";"R";1;1;4498;"RegularGame";39,3222059385665;1;0;-39,3222059385665;-39,3222059385665
"311";"S127423_1H1V1";"Zlin";"Karlovarsko";"S";6;1;4419;"RegularGame";34,9051033649289;0;100;65,0948966350711;65,0948966350711
"312";"S127423_1H2V2";"Karlovarsko";"Zlin";"S";6;6;4348;"RegularGame";37,8910213861386;0;100;62,1089786138614;62,1089786138614
"313";"S127423_1H3V3";"Zlin";"Karlovarsko";"S";5;6;4420;"RegularGame";35,4172244043321;0,3687095;100;64,5827755956679;27,7118255956679
"314";"S127423_1H3V4";"Zlin";"Karlovarsko";"S";5;6;4420;"RegularGame";35,4172244043321;0;100;64,5827755956679;64,5827755956679
"315";"S127423_1H3V5";"Zlin";"Karlovarsko";"S";5;6;4420;"RegularGame";35,4172244043321;0,4164149;100;64,5827755956679;22,9412855956679
"316";"S127423_1H3V6";"Zlin";"Karlovarsko";"R";5;6;4420;"RegularGame";35,4172244043321;1;0;-35,4172244043321;-35,4172244043321
"317";"S127423_1H4V6";"Karlovarsko";"Zlin";"S";5;5;4343;"RegularGame";33,1604540229885;0,4140952;100;66,8395459770115;25,4300259770115
"318";"S127423_1H5V6";"Karlovarsko";"Zlin";"S";5;5;4343;"RegularGame";33,1604540229885;0,3411598;100;66,8395459770115;32,7235659770115
"319";"S127423_1H6V6";"Karlovarsko";"Zlin";"S";5;5;4343;"RegularGame";33,1604540229885;0,6273647;100;66,8395459770115;4,1030759770115
"320";"S127423_1H7V6";"Karlovarsko";"Zlin";"S";5;5;4343;"RegularGame";33,1604540229885;0;100;66,8395459770115;66,8395459770115
"321";"S127423_1H8V6";"Karlovarsko";"Zlin";"S";5;5;4343;"RegularGame";33,1604540229885;0;100;66,8395459770115;66,8395459770115
"322";"S127423_1H9V6";"Karlovarsko";"Zlin";"R";5;5;4343;"RegularGame";33,1604540229885;1;0;-33,1604540229885;-33,1604540229885
"323";"S127423_1H9V7";"Zlin";"Karlovarsko";"S";4;5;4412;"RegularGame";28,8247543274854;0;100;71,1752456725146;71,1752456725146
"324";"S127423_1H10V8";"Karlovarsko";"Zlin";"S";4;4;4342;"RegularGame";39,1506921933085;0;100;60,8493078066915;60,8493078066915
"325";"S127423_1H11V9";"Zlin";"Karlovarsko";"R";3;4;4417;"RegularGame";35,3373498543689;0,4164149;0;-35,3373498543689;23,0211601456311
"326";"S127423_1H12V10";"Zlin";"Karlovarsko";"S";2;3;4413;"RegularGame";34,388404375;0,4128309;100;65,611595625;24,328505625
"327";"S127423_1H12V11";"Zlin";"Karlovarsko";"R";2;3;4413;"RegularGame";34,388404375;1;0;-34,388404375;-34,388404375
"328";"S127423_1H13V11";"Karlovarsko";"Zlin";"R";2;2;4462;"RegularGame";34,3587423181818;1;0;-34,3587423181818;-34,3587423181818
"329";"S127423_1H14V12";"Karlovarsko";"Zlin";"R";1;1;4498;"RegularGame";39,3222059385665;0,4854297;0;-39,3222059385665;12,1348240614335
"330";"S127423_1H15V13";"Karlovarsko";"Zlin";"S";6;6;4348;"RegularGame";37,8910213861386;0;100;62,1089786138614;62,1089786138614
"331";"S127423_1H16V13";"Karlovarsko";"Zlin";"R";6;6;4348;"RegularGame";37,8910213861386;1;0;-37,8910213861386;-37,8910213861386
"332";"S127423_1H17V14";"Karlovarsko";"Zlin";"R";5;5;4343;"RegularGame";33,1604540229885;1;0;-33,1604540229885;-33,1604540229885
"333";"S127423_1H17V15";"Zlin";"Karlovarsko";"R";4;5;4412;"RegularGame";28,8247543274854;1;0;-28,8247543274854;-28,8247543274854
"334";"S127423_1H18V15";"Karlovarsko";"Zlin";"R";4;4;4342;"RegularGame";39,1506921933085;1;0;-39,1506921933085;-39,1506921933085
"335";"S127423_1H19V16";"Karlovarsko";"Zlin";"S";3;3;4497;"RegularGame";32,4997913043478;0;100;67,5002086956522;67,5002086956522
"336";"S127423_1H20V17";"Zlin";"Karlovarsko";"R";2;3;4413;"LeadingInTightEndgame";34,388404375;1;0;-34,388404375;-34,388404375
"337";"S127423_1H21V17";"Karlovarsko";"Zlin";"R";2;2;4462;"RegularGame";34,3587423181818;1;0;-34,3587423181818;-34,3587423181818
"338";"S127423_1H22V18";"Karlovarsko";"Zlin";"R";1;1;4498;"RegularGame";39,3222059385665;1;0;-39,3222059385665;-39,3222059385665
"339";"S127423_1H22V19";"Zlin";"Karlovarsko";"S";6;1;4418;"LosingInTightEndgame";31,32217505;0,3687095;100;68,67782495;31,80687495
"340";"S127423_1H22V20";"Zlin";"Karlovarsko";"S";6;1;4418;"LosingInTightEndgame";31,32217505;0,4157516;100;68,67782495;27,10266495
"341";"S127423_1H22V21";"Zlin";"Karlovarsko";"R";6;1;4418;"BalancedTightEndgame";31,32217505;1;0;-31,32217505;-31,32217505
"342";"S127423_1H23V21";"Karlovarsko";"Zlin";"R";6;6;4348;"LosingInTightEndgame";37,8910213861386;0,567105;0;-37,8910213861386;5,39847861386141
"343";"S127423_1H23V22";"Zlin";"Karlovarsko";"R";5;6;4420;"LeadingInTightEndgame";35,4172244043321;1;0;-35,4172244043321;-35,4172244043321
"344";"S127423_2H0V0";"Karlovarsko";"Zlin";"S";1;2;4498;"RegularGame";39,3222059385665;0;100;60,6777940614335;60,6777940614335
"345";"S127423_2H1V0";"Karlovarsko";"Zlin";"S";1;2;4498;"RegularGame";39,3222059385665;0;100;60,6777940614335;60,6777940614335
"346";"S127423_2H2V0";"Karlovarsko";"Zlin";"R";1;2;4498;"RegularGame";39,3222059385665;0,4850044;0;-39,3222059385665;12,1773540614335
"347";"S127423_2H2V1";"Zlin";"Karlovarsko";"S";1;1;4411;"RegularGame";33,5210161129568;0;100;66,4789838870432;66,4789838870432
"348";"S127423_2H2V2";"Zlin";"Karlovarsko";"S";1;1;4411;"RegularGame";33,5210161129568;0;100;66,4789838870432;66,4789838870432
"349";"S127423_2H2V3";"Zlin";"Karlovarsko";"R";1;1;4411;"RegularGame";33,5210161129568;1;0;-33,5210161129568;-33,5210161129568
"350";"S127423_2H3V3";"Karlovarsko";"Zlin";"S";6;1;4348;"RegularGame";37,8910213861386;0,6467072;100;62,1089786138614;-2,5617413861386
"351";"S127423_2H4V3";"Karlovarsko";"Zlin";"S";6;1;4348;"RegularGame";37,8910213861386;0,2025275;100;62,1089786138614;41,8562286138614
"352";"S127423_2H5V3";"Karlovarsko";"Zlin";"R";6;1;4348;"RegularGame";37,8910213861386;1;0;-37,8910213861386;-37,8910213861386
"353";"S127423_2H5V4";"Zlin";"Karlovarsko";"R";6;6;4419;"RegularGame";34,9051033649289;1;0;-34,9051033649289;-34,9051033649289
