"";"SetPointId";"ServingTeamName";"ReceivingTeamName";"WinningTeamServingCode";"ServingRotation";"ReceivingRotation";"ServingPlayerId";"GameStageDetail";"RatingService";"MarkovCoefLastTouchSideout"
"258";"S127421_2H6V3";"Beskydy";"Brno";"S";3;3;4514;"RegularGame";32,120626509434;0
"259";"S127421_2H7V3";"Beskydy";"Brno";"R";3;3;4514;"RegularGame";32,120626509434;NA
"260";"S127421_2H7V4";"Brno";"Beskydy";"S";2;3;4299;"RegularGame";33,010541712963;0
"261";"S127421_2H7V5";"Brno";"Beskydy";"R";2;3;4299;"RegularGame";33,010541712963;0,6467072
"262";"S127421_2H8V5";"Beskydy";"Brno";"S";2;2;4532;"RegularGame";34,9515989655172;0,6273647
"263";"S127421_2H9V5";"Beskydy";"Brno";"R";2;2;4532;"RegularGame";34,9515989655172;1
"264";"S127421_2H9V6";"Brno";"Beskydy";"S";1;2;4305;"RegularGame";38,0995889160839;0
"265";"S127421_2H9V7";"Brno";"Beskydy";"R";1;2;4305;"RegularGame";38,0995889160839;NA
"266";"S127421_2H10V7";"Beskydy";"Brno";"S";1;1;4494;"RegularGame";29,5360655084746;0
"267";"S127421_2H11V7";"Beskydy";"Brno";"R";1;1;4494;"RegularGame";29,5360655084746;NA
"268";"S127421_2H11V8";"Brno";"Beskydy";"S";6;1;4301;"RegularGame";35,7615206868132;0,1669142
"269";"S127421_2H11V9";"Brno";"Beskydy";"S";6;1;4301;"RegularGame";35,7615206868132;0
"270";"S127421_2H11V10";"Brno";"Beskydy";"R";6;1;4301;"RegularGame";35,7615206868132;1
"271";"S127421_2H12V10";"Beskydy";"Brno";"R";6;6;4539;"RegularGame";31,345942293578;0,4850044
"272";"S127421_2H12V11";"Brno";"Beskydy";"R";5;6;4502;"RegularGame";34,8366722222222;1
"273";"S127421_2H13V11";"Beskydy";"Brno";"S";5;5;4485;"RegularGame";33,1493070285714;0,3687095
"274";"S127421_2H14V11";"Beskydy";"Brno";"S";5;5;4485;"RegularGame";33,1493070285714;0
"275";"S127421_2H15V11";"Beskydy";"Brno";"R";5;5;4485;"RegularGame";33,1493070285714;1
"276";"S127421_2H15V12";"Brno";"Beskydy";"R";4;5;4300;"RegularGame";40,2503833879781;0,557645
"277";"S127421_2H16V12";"Beskydy";"Brno";"R";4;4;4538;"RegularGame";32,6362573151751;NA
"278";"S127421_2H16V13";"Brno";"Beskydy";"R";3;4;4310;"RegularGame";34,0997423411371;NA
"279";"S127421_2H17V13";"Beskydy";"Brno";"R";3;3;4514;"RegularGame";32,120626509434;1
"280";"S127421_2H17V14";"Brno";"Beskydy";"S";2;3;4299;"RegularGame";33,010541712963;0
"281";"S127421_2H17V15";"Brno";"Beskydy";"R";2;3;4299;"RegularGame";33,010541712963;NA
"282";"S127421_2H18V15";"Beskydy";"Brno";"R";2;2;4532;"RegularGame";34,9515989655172;1
"283";"S127421_2H18V16";"Brno";"Beskydy";"R";1;2;4305;"RegularGame";38,0995889160839;NA
"284";"S127421_2H19V16";"Beskydy";"Brno";"R";1;1;4494;"RegularGame";29,5360655084746;1
"285";"S127421_2H19V17";"Brno";"Beskydy";"R";6;1;4301;"RegularGame";35,7615206868132;0,3776303
"286";"S127421_2H20V17";"Beskydy";"Brno";"S";6;6;4539;"LeadingInTightEndgame";31,345942293578;0
"287";"S127421_2H21V17";"Beskydy";"Brno";"R";6;6;4539;"RegularGame";31,345942293578;NA
"288";"S127421_2H21V18";"Brno";"Beskydy";"R";5;6;4502;"LeadingInTightEndgame";34,8366722222222;1
"289";"S127421_2H24V21";"Beskydy";"Brno";"R";4;4;4538;"LeadingInTightEndgame";32,6362573151751;0,6467072
"290";"S127421_2H24V22";"Brno";"Beskydy";"R";3;4;4310;"LosingInTightEndgame";34,0997423411371;1
"291";"S127421_3H0V0";"Beskydy";"Brno";"R";1;6;4494;"RegularGame";29,5360655084746;0,575266
"292";"S127421_3H0V1";"Brno";"Beskydy";"R";5;1;4335;"RegularGame";32,873407394958;1
"293";"S127421_3H1V1";"Beskydy";"Brno";"R";6;5;4539;"RegularGame";31,345942293578;NA
"294";"S127421_3H1V2";"Brno";"Beskydy";"S";4;6;4299;"RegularGame";33,010541712963;0,4140952
"295";"S127421_3H1V3";"Brno";"Beskydy";"R";4;6;4299;"RegularGame";33,010541712963;0,3694937
"296";"S127421_3H2V3";"Beskydy";"Brno";"S";5;4;4485;"RegularGame";33,1493070285714;0,2142572
"297";"S127421_3H3V3";"Beskydy";"Brno";"R";5;4;4485;"RegularGame";33,1493070285714;0,3687095
"298";"S127421_3H3V4";"Brno";"Beskydy";"S";3;5;4310;"RegularGame";34,0997423411371;0,492644
"299";"S127421_3H3V5";"Brno";"Beskydy";"S";3;5;4310;"RegularGame";34,0997423411371;0
"300";"S127421_3H3V6";"Brno";"Beskydy";"S";3;5;4310;"RegularGame";34,0997423411371;0
"301";"S127421_3H3V7";"Brno";"Beskydy";"R";3;5;4310;"RegularGame";34,0997423411371;NA
"302";"S127421_3H4V7";"Beskydy";"Brno";"R";4;3;4538;"RegularGame";32,6362573151751;1
"303";"S127421_3H4V8";"Brno";"Beskydy";"S";2;4;4502;"RegularGame";34,8366722222222;0
"304";"S127421_3H4V9";"Brno";"Beskydy";"R";2;4;4502;"RegularGame";34,8366722222222;1
"305";"S127421_3H5V9";"Beskydy";"Brno";"S";3;2;4514;"RegularGame";32,120626509434;0
"306";"S127421_3H6V9";"Beskydy";"Brno";"R";3;2;4514;"RegularGame";32,120626509434;1
"307";"S127421_3H6V10";"Brno";"Beskydy";"S";1;3;4305;"RegularGame";38,0995889160839;0
"308";"S127421_3H6V11";"Brno";"Beskydy";"S";1;3;4305;"RegularGame";38,0995889160839;0,4128309
"309";"S127421_3H6V12";"Brno";"Beskydy";"R";1;3;4305;"RegularGame";38,0995889160839;1
"310";"S127421_3H7V12";"Beskydy";"Brno";"R";2;1;4532;"RegularGame";34,9515989655172;NA
"311";"S127421_3H7V13";"Brno";"Beskydy";"R";6;2;4301;"RegularGame";35,7615206868132;0,2025275
"312";"S127421_3H8V13";"Beskydy";"Brno";"R";1;6;4494;"RegularGame";29,5360655084746;0,4588627
"313";"S127421_3H8V14";"Brno";"Beskydy";"S";5;1;4335;"RegularGame";32,873407394958;0,4157516
"314";"S127421_3H8V15";"Brno";"Beskydy";"R";5;1;4335;"RegularGame";32,873407394958;1
"315";"S127421_3H9V15";"Beskydy";"Brno";"S";6;5;4534;"RegularGame";29,3039722222222;0
"316";"S127421_3H10V15";"Beskydy";"Brno";"R";6;5;4534;"RegularGame";29,3039722222222;NA
"317";"S127421_3H10V16";"Brno";"Beskydy";"R";4;6;4299;"RegularGame";33,010541712963;NA
"318";"S127421_3H11V16";"Beskydy";"Brno";"R";5;4;4485;"RegularGame";33,1493070285714;1
"319";"S127421_3H11V17";"Brno";"Beskydy";"R";3;5;4310;"RegularGame";34,0997423411371;0,4164149
"320";"S127421_3H12V18";"Brno";"Beskydy";"R";2;4;4502;"RegularGame";34,8366722222222;1
"321";"S127421_3H13V18";"Beskydy";"Brno";"S";3;2;4514;"RegularGame";32,120626509434;0
"322";"S127421_3H14V18";"Beskydy";"Brno";"S";3;2;4514;"RegularGame";32,120626509434;0
"323";"S127421_3H15V18";"Beskydy";"Brno";"R";3;2;4514;"RegularGame";32,120626509434;1
"324";"S127421_3H15V19";"Brno";"Beskydy";"S";1;3;4305;"RegularGame";38,0995889160839;0
"325";"S127421_3H15V20";"Brno";"Beskydy";"S";1;3;4305;"RegularGame";38,0995889160839;0,4663302
"326";"S127421_3H15V21";"Brno";"Beskydy";"R";1;3;4305;"RegularGame";38,0995889160839;NA
"327";"S127421_3H16V22";"Brno";"Beskydy";"S";6;2;4301;"RegularGame";35,7615206868132;0,347362
"328";"S127421_3H16V23";"Brno";"Beskydy";"S";6;2;4301;"RegularGame";35,7615206868132;0
"329";"S127421_3H16V24";"Brno";"Beskydy";"R";6;2;4301;"RegularGame";35,7615206868132;NA
"330";"S127421_3H17V24";"Beskydy";"Brno";"R";1;6;4494;"RegularGame";29,5360655084746;0,3773294
"331";"S127421_4H0V0";"Brno";"Beskydy";"S";6;1;4301;"RegularGame";35,7615206868132;0
"332";"S127421_4H0V1";"Brno";"Beskydy";"S";6;1;4301;"RegularGame";35,7615206868132;0
"333";"S127421_4H0V2";"Brno";"Beskydy";"R";6;1;4301;"RegularGame";35,7615206868132;NA
"334";"S127421_4H1V2";"Beskydy";"Brno";"S";6;6;4539;"RegularGame";31,345942293578;0,2052025
"335";"S127421_4H2V2";"Beskydy";"Brno";"S";6;6;4539;"RegularGame";31,345942293578;0
"336";"S127421_4H3V2";"Beskydy";"Brno";"S";6;6;4539;"RegularGame";31,345942293578;0
"337";"S127421_4H4V2";"Beskydy";"Brno";"R";6;6;4539;"RegularGame";31,345942293578;NA
"338";"S127421_4H4V3";"Brno";"Beskydy";"R";5;6;4335;"RegularGame";32,873407394958;1
"339";"S127421_4H5V3";"Beskydy";"Brno";"R";5;5;4485;"RegularGame";33,1493070285714;1
"340";"S127421_4H5V4";"Brno";"Beskydy";"S";4;5;4299;"RegularGame";33,010541712963;0
"341";"S127421_4H5V5";"Brno";"Beskydy";"R";4;5;4299;"RegularGame";33,010541712963;1
"342";"S127421_4H6V5";"Beskydy";"Brno";"R";4;4;4538;"RegularGame";32,6362573151751;1
"343";"S127421_4H6V6";"Brno";"Beskydy";"R";3;4;4310;"RegularGame";34,0997423411371;0,3687095
"344";"S127421_4H7V6";"Beskydy";"Brno";"S";3;3;4514;"RegularGame";32,120626509434;0
"345";"S127421_4H8V6";"Beskydy";"Brno";"R";3;3;4514;"RegularGame";32,120626509434;NA
"346";"S127421_4H8V7";"Brno";"Beskydy";"R";2;3;4502;"RegularGame";34,8366722222222;1
"347";"S127421_4H9V7";"Beskydy";"Brno";"R";2;2;4532;"RegularGame";34,9515989655172;1
"348";"S127421_4H9V8";"Brno";"Beskydy";"R";1;2;4305;"RegularGame";38,0995889160839;1
"349";"S127421_4H10V8";"Beskydy";"Brno";"R";1;1;4494;"RegularGame";29,5360655084746;0,5242031
"350";"S127421_4H10V9";"Brno";"Beskydy";"R";6;1;4301;"RegularGame";35,7615206868132;NA
"351";"S127421_4H11V9";"Beskydy";"Brno";"S";6;6;4539;"RegularGame";31,345942293578;0
"352";"S127421_4H12V9";"Beskydy";"Brno";"R";6;6;4539;"RegularGame";31,345942293578;0,3776303
"353";"S127421_4H12V10";"Brno";"Beskydy";"S";5;6;4335;"RegularGame";32,873407394958;0
"354";"S127421_4H12V11";"Brno";"Beskydy";"R";5;6;4335;"RegularGame";32,873407394958;1
"355";"S127421_4H13V11";"Beskydy";"Brno";"S";5;5;4485;"RegularGame";33,1493070285714;0
"356";"S127421_4H14V11";"Beskydy";"Brno";"S";5;5;4485;"RegularGame";33,1493070285714;0,4850044
"357";"S127421_4H15V11";"Beskydy";"Brno";"S";5;5;4485;"RegularGame";33,1493070285714;0,5720399
"358";"S127421_4H16V11";"Beskydy";"Brno";"S";5;5;4485;"RegularGame";33,1493070285714;0
"359";"S127421_4H17V12";"Brno";"Beskydy";"R";4;5;4299;"RegularGame";33,010541712963;1
"360";"S127421_4H18V12";"Beskydy";"Brno";"S";4;4;4538;"RegularGame";32,6362573151751;0
"361";"S127421_4H19V12";"Beskydy";"Brno";"R";4;4;4538;"RegularGame";32,6362573151751;1
"362";"S127421_4H19V13";"Brno";"Beskydy";"R";3;4;4310;"RegularGame";34,0997423411371;0,557645
"363";"S127421_4H20V13";"Beskydy";"Brno";"R";3;3;4514;"RegularGame";32,120626509434;1
"364";"S127421_4H20V14";"Brno";"Beskydy";"S";2;3;4502;"RegularGame";34,8366722222222;0,4164149
"365";"S127421_4H20V15";"Brno";"Beskydy";"R";2;3;4502;"RegularGame";34,8366722222222;1
"366";"S127421_4H21V16";"Brno";"Beskydy";"R";1;2;4305;"RegularGame";38,0995889160839;0,4775763
"367";"S127421_4H22V16";"Beskydy";"Brno";"S";1;1;4494;"RegularGame";29,5360655084746;0
"368";"S127421_4H23V16";"Beskydy";"Brno";"R";1;1;4494;"RegularGame";29,5360655084746;1
"369";"S127421_4H23V17";"Brno";"Beskydy";"S";6;1;4301;"RegularGame";35,7615206868132;0
"370";"S127421_4H23V18";"Brno";"Beskydy";"R";6;1;4301;"RegularGame";35,7615206868132;NA
"371";"S127421_4H24V18";"Beskydy";"Brno";"R";6;6;4539;"RegularGame";31,345942293578;0,5023543
"372";"S127423_1H1V0";"Karlovarsko";"Zlin";"R";1;1;4498;"RegularGame";39,3222059385665;1
"373";"S127423_1H1V1";"Zlin";"Karlovarsko";"S";6;1;4419;"RegularGame";34,9051033649289;0
"374";"S127423_1H1V2";"Zlin";"Karlovarsko";"R";6;1;4419;"RegularGame";34,9051033649289;NA
"375";"S127423_1H2V2";"Karlovarsko";"Zlin";"S";6;6;4348;"RegularGame";37,8910213861386;0
"376";"S127423_1H3V2";"Karlovarsko";"Zlin";"R";6;6;4348;"RegularGame";37,8910213861386;NA
"377";"S127423_1H3V3";"Zlin";"Karlovarsko";"S";5;6;4420;"RegularGame";35,4172244043321;0,3687095
"378";"S127423_1H3V4";"Zlin";"Karlovarsko";"S";5;6;4420;"RegularGame";35,4172244043321;0
"379";"S127423_1H3V5";"Zlin";"Karlovarsko";"S";5;6;4420;"RegularGame";35,4172244043321;0,4164149
"380";"S127423_1H3V6";"Zlin";"Karlovarsko";"R";5;6;4420;"RegularGame";35,4172244043321;1
"381";"S127423_1H4V6";"Karlovarsko";"Zlin";"S";5;5;4343;"RegularGame";33,1604540229885;0,4140952
"382";"S127423_1H5V6";"Karlovarsko";"Zlin";"S";5;5;4343;"RegularGame";33,1604540229885;0,3411598
"383";"S127423_1H6V6";"Karlovarsko";"Zlin";"S";5;5;4343;"RegularGame";33,1604540229885;0,6273647
"384";"S127423_1H7V6";"Karlovarsko";"Zlin";"S";5;5;4343;"RegularGame";33,1604540229885;0
"385";"S127423_1H8V6";"Karlovarsko";"Zlin";"S";5;5;4343;"RegularGame";33,1604540229885;0
"386";"S127423_1H9V6";"Karlovarsko";"Zlin";"R";5;5;4343;"RegularGame";33,1604540229885;1
"387";"S127423_1H9V7";"Zlin";"Karlovarsko";"S";4;5;4412;"RegularGame";28,8247543274854;0
"388";"S127423_1H9V8";"Zlin";"Karlovarsko";"R";4;5;4412;"RegularGame";28,8247543274854;NA
"389";"S127423_1H10V8";"Karlovarsko";"Zlin";"S";4;4;4342;"RegularGame";39,1506921933085;0
"390";"S127423_1H11V8";"Karlovarsko";"Zlin";"R";4;4;4342;"RegularGame";39,1506921933085;NA
"391";"S127423_1H11V9";"Zlin";"Karlovarsko";"R";3;4;4417;"RegularGame";35,3373498543689;0,4164149
"392";"S127423_1H12V9";"Karlovarsko";"Zlin";"R";3;3;4497;"RegularGame";32,4997913043478;NA
"393";"S127423_1H12V10";"Zlin";"Karlovarsko";"S";2;3;4413;"RegularGame";34,388404375;0,4128309
"394";"S127423_1H12V11";"Zlin";"Karlovarsko";"R";2;3;4413;"RegularGame";34,388404375;1
"395";"S127423_1H13V11";"Karlovarsko";"Zlin";"R";2;2;4462;"RegularGame";34,3587423181818;1
"396";"S127423_1H13V12";"Zlin";"Karlovarsko";"R";1;2;4411;"RegularGame";33,5210161129568;NA
"397";"S127423_1H14V12";"Karlovarsko";"Zlin";"R";1;1;4498;"RegularGame";39,3222059385665;0,4854297
"398";"S127423_1H14V13";"Zlin";"Karlovarsko";"R";6;1;4419;"RegularGame";34,9051033649289;NA
"399";"S127423_1H15V13";"Karlovarsko";"Zlin";"S";6;6;4348;"RegularGame";37,8910213861386;0
"400";"S127423_1H16V13";"Karlovarsko";"Zlin";"R";6;6;4348;"RegularGame";37,8910213861386;1
"401";"S127423_1H16V14";"Zlin";"Karlovarsko";"R";5;6;4420;"RegularGame";35,4172244043321;NA
"402";"S127423_1H17V14";"Karlovarsko";"Zlin";"R";5;5;4343;"RegularGame";33,1604540229885;1
"403";"S127423_1H17V15";"Zlin";"Karlovarsko";"R";4;5;4412;"RegularGame";28,8247543274854;1
"404";"S127423_1H18V15";"Karlovarsko";"Zlin";"R";4;4;4342;"RegularGame";39,1506921933085;1
"405";"S127423_1H18V16";"Zlin";"Karlovarsko";"R";3;4;4417;"RegularGame";35,3373498543689;NA
"406";"S127423_1H19V16";"Karlovarsko";"Zlin";"S";3;3;4497;"RegularGame";32,4997913043478;0
"407";"S127423_1H20V16";"Karlovarsko";"Zlin";"R";3;3;4497;"RegularGame";32,4997913043478;NA
"408";"S127423_1H20V17";"Zlin";"Karlovarsko";"R";2;3;4413;"LeadingInTightEndgame";34,388404375;1
"409";"S127423_1H21V17";"Karlovarsko";"Zlin";"R";2;2;4462;"RegularGame";34,3587423181818;1
"410";"S127423_1H21V18";"Zlin";"Karlovarsko";"R";1;2;4411;"LosingInTightEndgame";33,5210161129568;NA
"411";"S127423_1H22V18";"Karlovarsko";"Zlin";"R";1;1;4498;"RegularGame";39,3222059385665;1
"412";"S127423_1H22V19";"Zlin";"Karlovarsko";"S";6;1;4418;"LosingInTightEndgame";31,32217505;0,3687095
"413";"S127423_1H22V20";"Zlin";"Karlovarsko";"S";6;1;4418;"LosingInTightEndgame";31,32217505;0,4157516
"414";"S127423_1H22V21";"Zlin";"Karlovarsko";"R";6;1;4418;"BalancedTightEndgame";31,32217505;1
"415";"S127423_1H23V21";"Karlovarsko";"Zlin";"R";6;6;4348;"LosingInTightEndgame";37,8910213861386;0,567105
"416";"S127423_1H23V22";"Zlin";"Karlovarsko";"R";5;6;4420;"LeadingInTightEndgame";35,4172244043321;1
"417";"S127423_1H24V22";"Karlovarsko";"Zlin";"R";5;5;4343;"LeadingInTightEndgame";33,1604540229885;NA
"418";"S127423_2H0V0";"Karlovarsko";"Zlin";"S";1;2;4498;"RegularGame";39,3222059385665;0
"419";"S127423_2H1V0";"Karlovarsko";"Zlin";"S";1;2;4498;"RegularGame";39,3222059385665;0
"420";"S127423_2H2V0";"Karlovarsko";"Zlin";"R";1;2;4498;"RegularGame";39,3222059385665;0,4850044
"421";"S127423_2H2V1";"Zlin";"Karlovarsko";"S";1;1;4411;"RegularGame";33,5210161129568;0
"422";"S127423_2H2V2";"Zlin";"Karlovarsko";"S";1;1;4411;"RegularGame";33,5210161129568;0
"423";"S127423_2H2V3";"Zlin";"Karlovarsko";"R";1;1;4411;"RegularGame";33,5210161129568;1
"424";"S127423_2H3V3";"Karlovarsko";"Zlin";"S";6;1;4348;"RegularGame";37,8910213861386;0,6467072
"425";"S127423_2H4V3";"Karlovarsko";"Zlin";"S";6;1;4348;"RegularGame";37,8910213861386;0,2025275
"426";"S127423_2H5V3";"Karlovarsko";"Zlin";"R";6;1;4348;"RegularGame";37,8910213861386;1
"427";"S127423_2H5V4";"Zlin";"Karlovarsko";"R";6;6;4419;"RegularGame";34,9051033649289;1
"428";"S127423_2H6V4";"Karlovarsko";"Zlin";"R";5;6;4343;"RegularGame";33,1604540229885;1
"429";"S127423_2H6V5";"Zlin";"Karlovarsko";"S";5;5;4420;"RegularGame";35,4172244043321;0,2142572
"430";"S127423_2H6V6";"Zlin";"Karlovarsko";"S";5;5;4420;"RegularGame";35,4172244043321;0
"431";"S127423_2H6V7";"Zlin";"Karlovarsko";"R";5;5;4420;"RegularGame";35,4172244043321;1
"432";"S127423_2H7V7";"Karlovarsko";"Zlin";"R";4;5;4342;"RegularGame";39,1506921933085;NA
"433";"S127423_2H7V8";"Zlin";"Karlovarsko";"R";4;4;4412;"RegularGame";28,8247543274854;1
"434";"S127423_2H8V8";"Karlovarsko";"Zlin";"S";3;4;4497;"RegularGame";32,4997913043478;0
"435";"S127423_2H9V8";"Karlovarsko";"Zlin";"R";3;4;4497;"RegularGame";32,4997913043478;NA
"436";"S127423_2H9V9";"Zlin";"Karlovarsko";"R";3;3;4417;"RegularGame";35,3373498543689;1
"437";"S127423_2H10V9";"Karlovarsko";"Zlin";"R";2;3;4462;"RegularGame";34,3587423181818;NA
"438";"S127423_2H10V10";"Zlin";"Karlovarsko";"R";2;2;4413;"RegularGame";34,388404375;1
"439";"S127423_2H11V10";"Karlovarsko";"Zlin";"S";1;2;4498;"RegularGame";39,3222059385665;0,4850044
"440";"S127423_2H12V10";"Karlovarsko";"Zlin";"S";1;2;4498;"RegularGame";39,3222059385665;0,2142572
"441";"S127423_2H13V10";"Karlovarsko";"Zlin";"S";1;2;4498;"RegularGame";39,3222059385665;0,3687095
"442";"S127423_2H14V10";"Karlovarsko";"Zlin";"R";1;2;4498;"RegularGame";39,3222059385665;1
"443";"S127423_2H14V11";"Zlin";"Karlovarsko";"S";1;1;4411;"RegularGame";33,5210161129568;0,4157516
"444";"S127423_2H14V12";"Zlin";"Karlovarsko";"R";1;1;4411;"RegularGame";33,5210161129568;1
"445";"S127423_2H15V12";"Karlovarsko";"Zlin";"R";6;1;4348;"RegularGame";37,8910213861386;1
"446";"S127423_2H15V13";"Zlin";"Karlovarsko";"R";6;6;4419;"RegularGame";34,9051033649289;NA
"447";"S127423_2H16V13";"Karlovarsko";"Zlin";"S";5;6;4343;"RegularGame";33,1604540229885;0,2142572
"448";"S127423_2H17V13";"Karlovarsko";"Zlin";"R";5;6;4343;"RegularGame";33,1604540229885;NA
"449";"S127423_2H17V14";"Zlin";"Karlovarsko";"R";5;5;4420;"RegularGame";35,4172244043321;1
"450";"S127423_2H18V14";"Karlovarsko";"Zlin";"R";4;5;4342;"RegularGame";39,1506921933085;NA
"451";"S127423_2H18V15";"Zlin";"Karlovarsko";"S";4;4;4412;"RegularGame";28,8247543274854;0
"452";"S127423_2H18V16";"Zlin";"Karlovarsko";"R";4;4;4412;"RegularGame";28,8247543274854;1
"453";"S127423_2H19V16";"Karlovarsko";"Zlin";"S";3;4;4497;"RegularGame";32,4997913043478;0,4164149
"454";"S127423_2H20V16";"Karlovarsko";"Zlin";"S";3;4;4497;"RegularGame";32,4997913043478;0
"455";"S127423_2H21V16";"Karlovarsko";"Zlin";"S";3;4;4497;"RegularGame";32,4997913043478;0
"456";"S127423_2H22V16";"Karlovarsko";"Zlin";"R";3;1;4497;"RegularGame";32,4997913043478;NA
"457";"S127423_2H22V17";"Zlin";"Karlovarsko";"S";6;3;4417;"RegularGame";35,3373498543689;0
"458";"S127423_2H22V18";"Zlin";"Karlovarsko";"R";6;3;4417;"RegularGame";35,3373498543689;1
"459";"S127423_2H23V18";"Karlovarsko";"Zlin";"S";2;6;4462;"RegularGame";34,3587423181818;0
"460";"S127423_2H24V18";"Karlovarsko";"Zlin";"R";2;6;4462;"RegularGame";34,3587423181818;1
"461";"S127423_2H24V19";"Zlin";"Karlovarsko";"R";5;2;4413;"RegularGame";34,388404375;1
"462";"S127423_3H1V0";"Karlovarsko";"Zlin";"S";1;1;4498;"RegularGame";39,3222059385665;0
"463";"S127423_3H2V0";"Karlovarsko";"Zlin";"S";1;1;4498;"RegularGame";39,3222059385665;0,4850044
"464";"S127423_3H3V0";"Karlovarsko";"Zlin";"S";1;1;4498;"RegularGame";39,3222059385665;0
"465";"S127423_3H4V0";"Karlovarsko";"Zlin";"R";1;1;4498;"RegularGame";39,3222059385665;1
"466";"S127423_3H4V1";"Zlin";"Karlovarsko";"R";6;1;4419;"RegularGame";34,9051033649289;0,575266
"467";"S127423_3H5V1";"Karlovarsko";"Zlin";"R";6;6;4348;"RegularGame";37,8910213861386;0,5720399
"468";"S127423_3H5V2";"Zlin";"Karlovarsko";"R";5;6;4420;"RegularGame";35,4172244043321;1
"469";"S127423_3H6V2";"Karlovarsko";"Zlin";"S";5;5;4343;"RegularGame";33,1604540229885;0,3687095
"470";"S127423_3H7V2";"Karlovarsko";"Zlin";"R";5;5;4343;"RegularGame";33,1604540229885;NA
"471";"S127423_3H7V3";"Zlin";"Karlovarsko";"R";4;5;4412;"RegularGame";28,8247543274854;1
"472";"S127423_3H8V3";"Karlovarsko";"Zlin";"R";4;4;4342;"RegularGame";39,1506921933085;0,2025275
"473";"S127423_3H8V4";"Zlin";"Karlovarsko";"R";3;4;4417;"RegularGame";35,3373498543689;NA
"474";"S127423_3H9V4";"Karlovarsko";"Zlin";"S";3;3;4497;"RegularGame";32,4997913043478;0,3687095
"475";"S127423_3H10V4";"Karlovarsko";"Zlin";"S";3;3;4497;"RegularGame";32,4997913043478;0
"476";"S127423_3H11V4";"Karlovarsko";"Zlin";"R";3;3;4497;"RegularGame";32,4997913043478;1
"477";"S127423_3H11V5";"Zlin";"Karlovarsko";"R";2;3;4413;"RegularGame";34,388404375;1
"478";"S127423_3H12V5";"Karlovarsko";"Zlin";"S";2;2;4462;"RegularGame";34,3587423181818;0
"479";"S127423_3H13V5";"Karlovarsko";"Zlin";"R";2;2;4462;"RegularGame";34,3587423181818;1
"480";"S127423_3H14V6";"Karlovarsko";"Zlin";"R";1;1;4498;"RegularGame";39,3222059385665;NA
"481";"S127423_3H14V7";"Zlin";"Karlovarsko";"R";6;1;4418;"RegularGame";31,32217505;1
"482";"S127423_3H15V7";"Karlovarsko";"Zlin";"R";6;6;4348;"RegularGame";37,8910213861386;0,492644
"483";"S127423_3H15V8";"Zlin";"Karlovarsko";"R";5;6;4420;"RegularGame";35,4172244043321;1
"484";"S127423_3H16V8";"Karlovarsko";"Zlin";"R";5;5;4343;"RegularGame";33,1604540229885;0,4164149
"485";"S127423_3H16V9";"Zlin";"Karlovarsko";"S";1;5;4411;"RegularGame";33,5210161129568;0,347362
"486";"S127423_3H16V10";"Zlin";"Karlovarsko";"S";1;5;4411;"RegularGame";33,5210161129568;0
"487";"S127423_3H16V11";"Zlin";"Karlovarsko";"R";1;5;4411;"RegularGame";33,5210161129568;0,4140952
"488";"S127423_3H17V11";"Karlovarsko";"Zlin";"S";4;1;4342;"RegularGame";39,1506921933085;0,1669142
"489";"S127423_3H18V11";"Karlovarsko";"Zlin";"R";4;1;4342;"RegularGame";39,1506921933085;NA
"490";"S127423_3H18V12";"Zlin";"Karlovarsko";"R";6;4;4417;"RegularGame";35,3373498543689;0,557645
"491";"S127423_3H19V12";"Karlovarsko";"Zlin";"R";3;6;4497;"RegularGame";32,4997913043478;NA
"492";"S127423_3H20V13";"Karlovarsko";"Zlin";"R";2;5;4462;"RegularGame";34,3587423181818;1
"493";"S127423_3H21V15";"Karlovarsko";"Zlin";"R";1;4;4498;"RegularGame";39,3222059385665;1
"494";"S127423_3H21V16";"Zlin";"Karlovarsko";"R";3;1;4418;"RegularGame";31,32217505;NA
"495";"S127423_3H22V16";"Karlovarsko";"Zlin";"S";6;3;4348;"RegularGame";37,8910213861386;0
"496";"S127423_3H23V16";"Karlovarsko";"Zlin";"S";6;3;4348;"RegularGame";37,8910213861386;0,575266
"497";"S127423_3H24V16";"Karlovarsko";"Zlin";"R";6;3;4348;"RegularGame";37,8910213861386;NA
"498";"S127423_3H24V17";"Zlin";"Karlovarsko";"R";2;6;4420;"RegularGame";35,4172244043321;NA
"499";"S127424_1H0V0";"Ceske Budejovice";"Odolena Voda";"R";4;1;4467;"RegularGame";38,0583704907975;NA
